country,year,HAE
BTN,2016,
BTN,2017,
BTN,2018,
BTN,2019,
BTN,2020,
BTN,2021,
BTN,2022,
BWA,2009,0.14265677341880262
BWA,2010,0.11567695568117818
BWA,2011,0.13364387083621077
BWA,2012,0.07384039134735002
BWA,2013,0.07089527401399684
BWA,2014,0.27000556595625796
BWA,2015,0.276801381561498
BWA,2016,0.13800253052049513
BWA,2017,0.10822246058869982
BWA,2018,0.14405631951285416
BWA,2019,0.04520014247157851
BWA,2020,0.04457059421069445
BWA,2021,0.12514580354204718
BWA,2022,0.2361225072973877
CAF,2009,
CAF,2010,
CAF,2011,
CAF,2012,
CAF,2013,
CAF,2014,
CAF,2015,
CAF,2016,
CAF,2017,
CAF,2018,
CAF,2019,
CAF,2020,
CAF,2021,
CAF,2022,
CAN,2009,0.12039064660648804
CAN,2010,0.11668447000576418
CAN,2011,0.1336240922873483
CAN,2012,0.15709572394697738
CAN,2013,0.16658622476473117
CAN,2014,0.1780478000493028
CAN,2015,0.21990085388440847
CAN,2016,0.16825666184228694
CAN,2017,0.1605653950000633
CAN,2018,0.15713780836878424
CAN,2019,0.17819889856185267
CAN,2020,0.12747181551107928
CAN,2021,0.1980940671379587
CAN,2022,0.16190550491361252
CHE,2009,1.0
CHE,2010,1.0
CHE,2011,0.5875826891120072
CHE,2012,0.9002687646065048
CHE,2013,0.3475765226276674
CHE,2014,0.2919494237852296
CHE,2015,1.0
CHE,2016,1.0
CHE,2017,1.0
CHE,2018,1.0
CHE,2019,0.7699192567323181
CHE,2020,1.0
CHE,2021,1.0
CHE,2022,0.33661375720415915
CHL,2009,0.7201561372112529
CHL,2010,0.7190420535520741
CHL,2011,1.0
CHL,2012,1.0
CHL,2013,0.731658234346114
CHL,2014,0.9145623697387764
CHL,2015,0.9243794548445349
CHL,2016,0.5143795505858709
CHL,2017,0.18762748662526418
CHL,2018,0.22058432690620547
CHL,2019,0.573085207763128
CHL,2020,0.4681995066274619
CHL,2021,0.6286156341442491
CHL,2022,0.7268187008143026
CIV,2009,0.08009078571965733
CIV,2010,0.07681822903984202
CIV,2011,0.05764188126896816
CIV,2012,0.06327539285457016
CIV,2013,0.06454494615114294
CIV,2014,0.062182340322486374
CIV,2015,0.0740393719120392
CIV,2016,0.08352971287222513
CIV,2017,0.2096073548012376
CIV,2018,0.08714404485733303
CIV,2019,0.10578044616046596
CIV,2020,0.07554802510548418
CIV,2021,0.15364210361185332
CIV,2022,0.16605909267754415
CMR,2009,0.19387985609528963
CMR,2010,0.2513848186699639
CMR,2011,0.18290044442105433
CMR,2012,0.17900268777761488
CMR,2013,0.1393410313755737
CMR,2014,0.13514917188230685
CMR,2015,0.15526210854242897
CMR,2016,0.13856402846355736
CMR,2017,0.15445538598015202
CMR,2018,0.1456668101815346
CMR,2019,0.19338757875714163
CMR,2020,0.12419943855109887
CMR,2021,0.150827124862501
CMR,2022,0.143267608849067
COD,2009,0.09960270265866576
COD,2010,0.7586404952246658
COD,2011,0.4261078454599071
COD,2012,0.7353118512434267
COD,2013,0.40091288589913016
COD,2014,0.3203876562617785
COD,2015,0.27767012162055077
COD,2016,0.20806591047886758
COD,2017,0.2380203498901067
COD,2018,0.23100392615325177
COD,2019,0.21131964520694677
COD,2020,0.23514683735132436
COD,2021,0.21106239039554192
COD,2022,0.17473367596846795
COG,2009,0.8769003286435334
COG,2010,1.0
COG,2011,0.1697558016212936
COG,2012,0.10915182617510351
COG,2013,1.0
COG,2014,1.0
COG,2015,1.0
COG,2016,0.7613325432609173
COG,2017,1.0
COG,2018,1.0
COG,2019,0.8825320654527055
COG,2020,1.0
COG,2021,0.1484712474418645
COG,2022,0.2348379497924255
COL,2009,0.330923572685703
COL,2010,0.2772009155841041
COL,2011,0.4590886800467282
COL,2012,0.28138755630533113
COL,2013,0.4163463883620849
COL,2014,0.3509180174796279
COL,2015,0.359765606428625
COL,2016,0.43329756467557573
COL,2017,0.37174931367741976
COL,2018,0.3276500712318935
COL,2019,0.3537867533075047
COL,2020,0.22667233739100523
COL,2021,0.26669102315748555
COL,2022,0.39667818268273664
COM,2009,
COM,2010,
COM,2011,
COM,2012,
COM,2013,
COM,2014,
COM,2015,
COM,2016,
COM,2017,
COM,2018,
COM,2019,
COM,2020,
COM,2021,
COM,2022,
CPV,2009,0.460320169934974
CPV,2010,0.42468747284830616
CPV,2011,0.33761416430050095
CPV,2012,0.4846230894830486
CPV,2013,0.4011009603172657
CPV,2014,0.6302503030982831
CPV,2015,0.4266600596733966
CPV,2016,0.4834432550081727
CPV,2017,0.42601268544131304
CPV,2018,0.34127651414165605
CPV,2019,0.4111936339393158
CPV,2020,0.2619715891227406
CPV,2021,0.2992222968515129
CPV,2022,0.4171653848094333
CRI,2009,0.4095770708590402
CRI,2010,0.3938253461278338
CRI,2011,0.48926239701568713
CRI,2012,0.5067019138664024
CRI,2013,0.5246117028259178
CRI,2014,0.46992353824560307
CRI,2015,0.3980179206018833
CRI,2016,0.35276053954101527
CRI,2017,0.3522724830509415
CRI,2018,0.3830829257293735
CRI,2019,0.28239601700228883
CRI,2020,0.271918556643041
CRI,2021,0.4105798231381243
CRI,2022,0.5832441147788555
CUB,2009,
CUB,2010,
CUB,2011,
CUB,2012,
CUB,2013,
CUB,2014,
CUB,2015,
CUB,2016,
CUB,2017,
CUB,2018,
CUB,2019,
CUB,2020,
CUB,2021,
CUB,2022,
CUW,2009,
CUW,2010,
CUW,2011,0.2256162254138181
CUW,2012,0.17977949556332554
CUW,2013,0.03837875328645684
CUW,2014,0.24653942288873035
CUW,2015,0.3597667072349383
CUW,2016,0.3764671416673786
CUW,2017,0.6987798578553798
CUW,2018,0.34524151554935106
CUW,2019,0.47227903891861317
CUW,2020,0.4277628103501155
CUW,2021,0.4227307707348141
CUW,2022,0.4207073859809832
CYM,2009,1.0
CYM,2010,1.0
CYM,2011,1.0
CYM,2012,1.0
CYM,2013,1.0
CYM,2014,1.0
CYM,2015,1.0
CYM,2016,1.0
CYM,2017,1.0
CYM,2018,1.0
CYM,2019,1.0
CYM,2020,1.0
CYM,2021,1.0
CYM,2022,1.0
CYP,2009,1.0
CYP,2010,1.0
CYP,2011,1.0
CYP,2012,1.0
CYP,2013,1.0
CYP,2014,1.0
CYP,2015,1.0
CYP,2016,1.0
CYP,2017,1.0
CYP,2018,1.0
CYP,2019,1.0
CYP,2020,1.0
CYP,2021,1.0
CYP,2022,1.0
CZE,2009,0.12502291120802014
CZE,2010,0.1880179014203769
CZE,2011,0.09199297693937378
CZE,2012,0.16260827937108635
CZE,2013,0.18372216429389665
CZE,2014,0.15733654942951358
CZE,2015,0.0993859599229899
CZE,2016,0.18319668937975753
CZE,2017,0.22826719450559207
CZE,2018,0.15632562537436623
CZE,2019,0.16294057547640345
CZE,2020,0.12644740055776443
CZE,2021,0.20995978687145905
CZE,2022,0.14017489189460977
DEU,2009,0.1669454968172434
DEU,2010,0.21122222872961327
DEU,2011,0.18446168885141667
DEU,2012,0.16849234853115788
DEU,2013,0.1613141618903015
DEU,2014,0.1389667397000317
DEU,2015,0.18308753908558711
DEU,2016,0.17578302895668513
DEU,2017,0.21391945030024284
DEU,2018,0.2620253444415333
DEU,2019,0.20165355708972643
DEU,2020,0.2402173260344656
DEU,2021,0.2341965955861826
DEU,2022,0.18974777572911222
DJI,2009,
DJI,2010,
DJI,2011,
DJI,2012,
DJI,2013,
DJI,2014,
DJI,2015,
DJI,2016,
DJI,2017,
DJI,2018,
DJI,2019,
DJI,2020,
DJI,2021,
DJI,2022,
DMA,2009,0.7512811940298578
DMA,2010,0.7526458455278909
DMA,2011,0.6523924924641826
DMA,2012,0.7421921877768217
DMA,2013,0.5269431090540079
DMA,2014,0.16422717368593065
DMA,2015,0.21336653488125867
DMA,2016,0.46947212788134485
DMA,2017,0.2809455365476548
DMA,2018,0.831299060591014
DMA,2019,0.6528833802816902
DMA,2020,0.29270437979203856
DMA,2021,0.3632203229244788
DMA,2022,0.1888537630701368
DNK,2009,0.20561061803021646
DNK,2010,0.24973048874392922
DNK,2011,0.5166167946452886
DNK,2012,0.5566908622409088
DNK,2013,0.14873253367452474
DNK,2014,0.31170520349174563
DNK,2015,0.2060878934450666
DNK,2016,0.5488782889997628
DNK,2017,0.276438040691026
DNK,2018,0.28321981226116094
DNK,2019,0.1886811290697543
DNK,2020,0.20356078487150453
DNK,2021,0.8777882503163692
DNK,2022,0.9440580892805778
DOM,2009,0.2993543757433832
DOM,2010,0.25076336786454945
DOM,2011,0.26192330152351784
DOM,2012,0.40613169995059867
DOM,2013,0.21213190717046823
DOM,2014,0.2548808127481517
DOM,2015,0.21133831147961302
DOM,2016,0.231669899139798
DOM,2017,0.3056437253042701
DOM,2018,0.23167710349273143
DOM,2019,0.2259211906534955
DOM,2020,0.21724663155197393
DOM,2021,0.24618333720233168
DOM,2022,0.24079829030289482
DZA,2009,0.13133791248750856
DZA,2010,0.09448121530649341
DZA,2011,0.09481448577686706
DZA,2012,0.04525312397561315
DZA,2013,0.05699093956314205
DZA,2014,0.042430740288530194
DZA,2015,0.0227177298964156
DZA,2016,0.06213649956963361
DZA,2017,0.043494277938563086
DZA,2018,0.0792349629671949
DZA,2019,0.04866986980731641
DZA,2020,0.04684497026276271
DZA,2021,0.03292524958337158
DZA,2022,0.009645650947740484
ECU,2009,
ECU,2010,
ECU,2011,
ECU,2012,
ECU,2013,
ECU,2014,
ECU,2015,
ECU,2016,
ECU,2017,
ECU,2018,
ECU,2019,
ECU,2020,
ECU,2021,
ECU,2022,
EGY,2009,0.2566892343120324
EGY,2010,0.2301876402011161
EGY,2011,0.03130645467143167
EGY,2012,0.07186481160804911
EGY,2013,0.10385271984519451
EGY,2014,0.10612943035993755
EGY,2015,0.1438498520124937
EGY,2016,0.16671393420437491
EGY,2017,0.2042093492710417
EGY,2018,0.21490620566342383
EGY,2019,0.1969617797474389
EGY,2020,0.10731305897777639
EGY,2021,0.08617321967252486
EGY,2022,0.1641916608224417
ERI,2009,
ERI,2010,
ERI,2011,
ERI,2012,
ERI,2013,
ERI,2014,
ERI,2015,
ERI,2016,
ERI,2017,
ERI,2018,
ERI,2019,
ERI,2020,
ERI,2021,
ERI,2022,
ESP,2009,0.09359194006717109
ESP,2010,0.36142712635707847
