country,year,V,V_star,R
ATG,2013,0.5714285714285714,0.5424999753030451,0.10125008643934212
ATG,2014,0.554648101189832,0.5094476532929739,0.16298783967670297
ATG,2015,0.7,0.6255904244539073,0.21259878727455037
ATG,2016,0.7,0.6381136402597444,0.17681817068644462
ATG,2017,0.7,0.6434062812947982,0.16169633915771928
ATG,2018,0.7,0.6500889910450601,0.1426028827283995
ATG,2019,0.7,0.6617378657706874,0.10932038351232173
ATG,2020,1.0,0.9210368809494639,0.15792623810107217
ATG,2021,0.5714285714285714,0.5064146854989607,0.2275486007536373
ATG,2022,1.0,0.9174493177952358,0.1651013644095284
AUS,2009,0.36232140939910196,0.28389381512915646,0.4329172510121059
AUS,2010,0.27878209680039395,0.21898832287720538,0.42896423127199956
AUS,2011,0.36449521920409417,0.28655528277233655,0.4276595813900991
AUS,2012,0.3451517494299353,0.2712774304084949,0.4280686344105388
AUS,2013,0.25047056162103626,0.19660213352316458,0.4301377994223131
AUS,2014,0.32985709858725837,0.25871818132474644,0.43133173466444774
AUS,2015,0.3181122282002646,0.24961269271260858,0.4306626996088485
AUS,2016,0.3847925765888398,0.30131652285251775,0.4338755933200772
AUS,2017,0.40416814951392976,0.3160512991754682,0.4360405462154043
AUS,2018,0.37559696369105,0.2947847771512171,0.4303133110857922
AUS,2019,0.3804256942946218,0.2981227207277701,0.4326888262342866
AUS,2020,0.33299035795980464,0.2612966210020469,0.4306054829756474
AUS,2021,0.38551587914592933,0.30221409275388494,0.4321574850643811
AUS,2022,0.4958441128167966,0.3899067520483353,0.42730107318064614
AUT,2009,1.0,0.9893644731154451,0.021271053769109764
AUT,2010,1.0,0.9845338043679571,0.03093239126408567
AUT,2011,1.0,0.9870885338671079,0.025822932265784034
AUT,2012,1.0,0.981733553123092,0.0365328937538161
AUT,2013,0.4681303080832759,0.4616415389462943,0.02772206381402384
AUT,2014,0.04986975292874017,0.04911189806821326,0.030393367362770724
AUT,2015,0.2287068265819981,0.22472518081331305,0.03481877500720333
AUT,2016,0.6270722163659004,0.6165764255861322,0.03347554079367388
AUT,2017,0.5740833715105873,0.5674910973752746,0.022966260520545557
AUT,2018,0.6268719478219149,0.6203848527183592,0.020696715257702513
AUT,2019,0.5162449694939029,0.5102120690223922,0.02337223925852449
AUT,2020,0.3398568606658073,0.3313141435296599,0.0502724418710366
AUT,2021,1.0,0.9805753019007545,0.03884939619849109
AUT,2022,1.0,0.9849418771411794,0.030116245717641238
AZE,2009,0.5777067851497538,0.5131098554359316,0.22363223480948846
AZE,2010,0.5800925158510924,0.5038052573970712,0.26301755795657916
AZE,2011,0.411761315457651,0.35343166621670435,0.28331777197727437
AZE,2012,0.42595081205438223,0.3629771197447331,0.2956852788044884
AZE,2013,0.5791667957190975,0.46996048411800073,0.3771152366064269
AZE,2014,0.4312470089780923,0.344835780744488,0.40075050462782036
AZE,2015,0.45815738503405407,0.4164234880917079,0.18218148743469076
AZE,2016,0.4735371910336611,0.4286647686476628,0.18952016118543294
AZE,2017,0.4734825380364684,0.42663883002714326,0.1978687881651811
AZE,2018,0.4501705420252223,0.41207700462986985,0.16924047150654342
AZE,2019,0.43882117375713375,0.3984310669020944,0.18408458511344902
AZE,2020,0.215315574326752,0.1878976372395404,0.25467676616465773
AZE,2021,0.3190477565321157,0.27944990776871304,0.2482252136408095
AZE,2022,1.0,0.8836412430803071,0.23271751383938583
BDI,2009,0.01531536962116252,0.012505266314193353,0.36696513064708713
BDI,2010,0.014961441929125319,0.012536804247030974,0.32411818240250256
BDI,2011,0.015371893171703337,0.013721282594666179,0.21475696696560576
BDI,2012,0.013943924266937757,0.012664459799438898,0.1835156937179556
BDI,2013,0.46868681048483907,0.4212245425247606,0.20253297894592145
BDI,2014,0.3254321357928952,0.2947172062191209,0.18876396148732696
BDI,2015,0.006347027887401268,0.006125474758479026,0.06981318905562743
BDI,2016,0.006603287769580705,0.006444305632521689,0.04815241819125246
BDI,2017,0.22388658679085058,0.2197600542746879,0.036862704240675094
BDI,2018,0.03823710627120458,0.03801839960208916,0.01143949898113113
BDI,2019,0.09502145667156472,0.09342618824367932,0.0335770147872883
BDI,2020,0.05466921401988224,0.05412282728791637,0.019988827048699156
BDI,2021,0.048387415783553496,0.04572296946578887,0.11012972173108906
BDI,2022,0.06575438500384724,0.06456569093391265,0.03615558323190281
BEL,2009,0.5869021861732957,0.5861616028223953,0.002523702819132853
BEL,2010,0.5846656667166455,0.5835684175064751,0.0037534244702012998
BEL,2011,0.5837885534266306,0.5832662221967335,0.0017894534821939238
BEL,2012,0.5844249311447337,0.5824797893554187,0.006656600995802998
BEL,2013,0.5849324545251815,0.5848436591734514,0.0003036089074665088
BEL,2014,0.2829875213528943,0.2829875213528943,0.0
BEL,2015,0.5784520537418754,0.5776343503353548,0.0028272123894488967
BEL,2016,0.5773444745577072,0.5773444745577072,0.0
BEL,2017,0.5772112300403204,0.5769700078355816,0.0008358195134974475
BEL,2018,0.5770355558275044,0.5770355558275044,0.0
BEL,2019,0.5273317691905347,0.5268521982228183,0.001818858622732125
BEL,2020,0.573825010391306,0.57047512501357,0.011675633920004938
BEL,2021,1.0,0.9941005227023133,0.011798954595373357
BEL,2022,1.0,0.9960541313609398,0.007891737278120333
BEN,2009,0.12243214441520728,0.12243214441520728,0.0
BEN,2010,0.16396188279379628,0.16396188279379628,0.0
BEN,2011,0.1761283817563098,0.1761283817563098,0.0
BEN,2012,0.22223920963982252,0.22223920963982252,0.0
BEN,2013,0.24972624065111604,0.24972624065111604,0.0
BEN,2014,0.22764785708298146,0.22764785708298146,0.0
BEN,2015,0.13047794193011464,0.13047794193011464,0.0
BEN,2016,0.09717787596058478,0.09717787596058478,0.0
BEN,2017,0.13923326720275916,0.13923326720275916,0.0
BEN,2018,0.10515244605554812,0.10515244605554812,0.0
BEN,2019,0.13784650124522616,0.13784650124522616,0.0
BEN,2020,0.11744314802979613,0.11744314802979613,0.0
BEN,2021,0.23122073867516518,0.23122073867516518,0.0
BEN,2022,0.38380302202623573,0.38380302202623573,0.0
BFA,2009,0.08532767940530558,0.08532767940530558,0.0
BFA,2010,0.031318192158871376,0.031318192158871376,0.0
BFA,2011,0.19358412370165284,0.19358412370165284,0.0
BFA,2012,0.3156407841625735,0.3156407841625735,0.0
BFA,2013,0.41763698748393085,0.41763698748393085,0.0
BFA,2014,0.3076482402386131,0.3076482402386131,0.0
BFA,2015,0.20585598353131282,0.20585598353131282,0.0
BFA,2016,0.3486397598968255,0.3486397598968255,0.0
BFA,2017,0.020497660601381435,0.020497660601381435,0.0
BFA,2018,0.14267057701116378,0.14267057701116378,0.0
BFA,2019,0.07004724842558077,0.07004724842558077,0.0
BFA,2020,0.03265417051119473,0.03265417051119473,0.0
BFA,2021,0.03529338714153985,0.03529338714153985,0.0
BFA,2022,0.6198745672409806,0.6198745672409806,0.0
BGD,2009,0.06036024156582304,0.052903580374332654,0.24707194663423865
BGD,2010,0.0660499744973586,0.05926326204613728,0.20550234887653818
BGD,2011,0.07628600986097983,0.07172889831891532,0.11947437152288284
BGD,2012,0.08935937368117114,0.08135177197134254,0.17922242244891384
BGD,2013,0.13994521921251155,0.12325989257017433,0.23845511459737664
BGD,2014,0.09727342888532017,0.08384695413093525,0.27605636828560803
BGD,2015,0.09617625838246818,0.07953956767203627,0.34596252734790517
BGD,2016,0.0559229929999579,0.04503989993004096,0.3892171175432305
BGD,2017,0.038172792843318974,0.03163588722296232,0.34249029916084583
BGD,2018,0.0638575854354385,0.054874444254093456,0.28134922797628187
BGD,2019,0.05137990345274279,0.04388888132255337,0.2915934685272178
BGD,2020,0.04300087527694383,0.03336410079293324,0.44821294552474505
BGD,2021,0.05798086850058468,0.04882839424842413,0.31570669735891443
BGD,2022,0.007244605548327751,0.006526929845383319,0.19812692303450277
BGR,2009,0.4807169861862626,0.3896746528267994,0.37877726802101036
BGR,2010,0.38694336257091216,0.31709182374887057,0.36104270329351096
BGR,2011,0.3554631548438233,0.3063221084725723,0.2764902392926867
BGR,2012,0.320676483069647,0.2665466362593236,0.33759785745540355
BGR,2013,0.472294002550298,0.401281438096015,0.30071338645347434
BGR,2014,0.3964292512264246,0.3359338480296008,0.3052015107849406
BGR,2015,0.357543487345032,0.2886219694624078,0.38552802846113327
BGR,2016,0.33920837613441507,0.265059680351978,0.4371867029194751
BGR,2017,0.3333135482714415,0.26258281610045936,0.4244095839355497
BGR,2018,0.3262898007130451,0.26434244072324076,0.37970760872347215
BGR,2019,0.34635784417000914,0.28256134334873123,0.36838490535218554
BGR,2020,0.3291421249170038,0.23631342865737984,0.564064513365049
BGR,2021,0.6401160336414169,0.5023595963311004,0.4304108320070155
BGR,2022,1.0,0.8198568475985848,0.36028630480283047
BHR,2009,0.6386606328250667,0.5945595805656291,0.13810480869741407
BHR,2010,0.22551177399333738,0.20591121922893654,0.17383176423400337
BHR,2011,0.5795628468056649,0.5521145476974563,0.09472069943576793
BHR,2012,0.5981137629252046,0.5709368962831766,0.09087524255958823
BHR,2013,0.59760312133671,0.5733472068164369,0.08117733543967383
BHR,2014,0.5682669832832038,0.5393747736164871,0.10168533635295826
BHR,2015,0.6324575627592434,0.6152716494068062,0.05434645536519325
BHR,2016,0.4103010527580553,0.40343755051035896,0.0334559329134529
BHR,2017,0.5247745141490298,0.5165156144688824,0.031475993812466345
BHR,2018,0.5038237015387619,0.5004475247751011,0.013402214915055784
BHR,2019,0.33437235272406385,0.325977409747174,0.0502131405811394
BHR,2020,0.33231460204988383,0.3285371536212888,0.02273417060396266
BHR,2021,0.7638417322419958,0.7390181119052607,0.06499676382926566
BHR,2022,1.0,0.9772205730469303,0.04555885390613936
BHS,2009,0.6599225333375082,0.6151327235106512,0.13574262906385667
BHS,2010,0.7790712514415976,0.7257064728355672,0.13699588710861518
BHS,2011,0.761622059671344,0.7152873915898321,0.12167365031812848
BHS,2012,0.7549193707922224,0.7276530090114316,0.07223648732758607
BHS,2013,0.7490455644352944,0.7233707962847871,0.06855328799620743
BHS,2014,0.7466987927176537,0.7208606745400005,0.06920626745253973
BHS,2015,0.4872065277940146,0.4647397437585884,0.09222694177416645
BHS,2016,0.7956327961781217,0.7560295305815025,0.09955161674294048
BHS,2017,0.6347149506535474,0.5896983002859729,0.14184840083323141
BHS,2018,0.711208060372358,0.6691035508182418,0.11840279068848586
BHS,2019,0.6888373094034018,0.6270953050234422,0.17926440260163606
BHS,2020,0.614314073016838,0.49902219244286095,0.3753515852495113
BHS,2021,0.5060263915920177,0.44286764109969906,0.24962631017569617
BHS,2022,0.9183825876164295,0.8162199877674768,0.2224837474632562
BIH,2009,0.14308076984631396,0.120822681556081,0.3111262025517591
BIH,2010,0.35893124792910963,0.3070980450760064,0.28881967313885404
BIH,2011,0.3011405681953601,0.26731711264110697,0.22463566272021315
BIH,2012,0.22790225747034698,0.19858084272402182,0.2573157025453357
BIH,2013,0.19623404634207864,0.16759254341218716,0.29191165818354586
BIH,2014,0.25277775452895695,0.21989623764281827,0.2601614762138569
BIH,2015,0.2567362359355713,0.21620191487982807,0.3157662642208048
BIH,2016,0.18609610230484477,0.15556157437671012,0.32815870456132323
BIH,2017,0.30480911703196095,0.25057010727286344,0.35588836900446275
BIH,2018,0.2820364318530517,0.23470761272534887,0.3356220245500934
BIH,2019,0.2360449716818473,0.19222779318534072,0.37126127436059464
BIH,2020,0.2323205283913365,0.1711214731301648,0.5268501727758113
BIH,2021,0.3911451189618592,0.30783145206423673,0.42599875523818775
BIH,2022,0.6916130160998331,0.5790307472223762,0.32556434380698757
BLR,2009,0.2763189399243546,0.2645744148622453,0.0850070217070496
BLR,2010,0.18129156424325235,0.17661551564420958,0.05158594795694492
BLR,2011,0.4208684823750389,0.406198719713351,0.0697118614295073
BLR,2012,0.18255784101329112,0.17622500946100783,0.06937890497754334
BLR,2013,0.24689996284351792,0.24033232507716973,0.053200799957274066
BLR,2014,0.18478686667938662,0.18146535117628915,0.035949692343238276
BLR,2015,0.23933912036762156,0.23430784459398885,0.04204307065142345
BLR,2016,0.23072457595338253,0.22332852419761054,0.06411152106541404
BLR,2017,0.1984048367847354,0.18964346849547753,0.08831809174857702
BLR,2018,0.19950236300446186,0.19238907781827977,0.07131028504181691
BLR,2019,0.16553997733883238,0.15704789800905783,0.10259853198351851
BLR,2020,0.18807657043827983,0.17930063016307124,0.0933230572501165
BLR,2021,0.21400052921051624,0.2055173118968651,0.07928220873983008
BLR,2022,0.38321130933662895,0.3684111096593892,0.07724302136521022
BLZ,2009,1.0,0.9379826661359332,0.12403466772813367
BLZ,2010,0.9574730186773088,0.9027262143575719,0.11435686071940972
BLZ,2011,0.8959305137885564,0.8443997157619187,0.11503302373022913
BLZ,2012,1.0,0.933674241624243,0.13265151675151404
BLZ,2013,0.7733089618990324,0.7007562773060925,0.18764216676028353
BLZ,2014,1.0,0.892519710644205,0.21496057871158997
BLZ,2015,0.4369483731084181,0.39498171753277006,0.19208976693104673
BLZ,2016,0.22252239489767708,0.20399938552610067,0.16648220400552374
BLZ,2017,0.2002875754310121,0.18734298417428624,0.12926005249072034
BLZ,2018,0.9195596466818524,0.8668372312790441,0.11466883218082137
BLZ,2019,0.6762729807191713,0.6427611372296935,0.09910744461161296
BLZ,2020,0.6591062424172607,0.5914913096928464,0.20517157439273423
BLZ,2021,0.8941667849150832,0.8158211452397394,0.17523719511183608
BLZ,2022,0.8507879612351436,0.7860677122423997,0.15214190125301102
BMU,2009,0.16604399245670046,0.16604399245670046,0.0
BMU,2010,0.5914249914665963,0.5914249914665963,0.0
BMU,2011,0.6587747376695148,0.6587747376695148,0.0
BMU,2012,0.5165426734811301,0.5165426734811301,0.0
BMU,2013,0.21343620812359881,0.21343620812359881,0.0
BMU,2014,0.23709774682602222,0.23709774682602222,0.0
BMU,2015,0.38483107139250666,0.38483107139250666,0.0
BMU,2016,0.29480418007617465,0.29480418007617465,0.0
BMU,2017,0.5326055693278099,0.5326055693278099,0.0
BMU,2018,0.24605808075358945,0.24605808075358945,0.0
BMU,2019,0.11728435535332968,0.11728435535332968,0.0
BMU,2020,0.580980879333925,0.580980879333925,0.0
BMU,2021,0.1334782921533552,0.1334782921533552,0.0
BMU,2022,0.004744388760586966,0.004744388760586966,0.0
BOL,2009,0.1716783827310849,0.09326301195020047,0.9135147889144949
BOL,2010,0.24007476208780018,0.1343641878178009,0.8806471230102794
BOL,2011,0.26377802246818494,0.16125631231961646,0.7773332227550073
BOL,2012,0.04340688273930991,0.026834279845313197,0.7635933219866222
BOL,2013,0.03856466449610538,0.025044944707159265,0.7011454638902127
BOL,2014,0.15380735597658277,0.10350447501835812,0.654102408026353
BOL,2015,0.14487924738292826,0.09921827904782615,0.6303313850660234
BOL,2016,0.13052937334223352,0.09474255902551607,0.5483335037990016
BOL,2017,0.1687718556244664,0.1273532291200735,0.49082385627794883
BOL,2018,0.09766799806365134,0.07782676889618773,0.4062994954505542
BOL,2019,0.07832704691242308,0.06662464303104446,0.2988087600050337
BOL,2020,0.2214189249617677,0.18005115680418501,0.37366063596167887
BOL,2021,0.14407908835171132,0.12640828669746954,0.24529307974389197
BOL,2022,0.0,0.0,0.13367003551820028
BRA,2009,0.18015667876994193,0.1578304166073399,0.2478538382816481
BRA,2010,0.2957253980226861,0.2636076970661917,0.21721300349069494
BRA,2011,0.2582730812716855,0.22979150331315243,0.22055397967372703
BRA,2012,0.3302261701764944,0.29176901788839577,0.2329140193070987
BRA,2013,0.3859329891531239,0.341908328839147,0.2281466552552704
BRA,2014,0.3347477892753634,0.2962952147125674,0.22974057361833652
BRA,2015,0.26964315378239756,0.23368849538378378,0.26668326559946154
BRA,2016,0.39123583429797004,0.33478728553134196,0.28856532974756177
BRA,2017,0.3246032710002925,0.2809269612325213,0.2691057895576897
BRA,2018,0.33532808001837633,0.29332842685697963,0.2504988735753657
BRA,2019,0.39542429546675695,0.34804613865841966,0.23963199708005983
BRA,2020,0.40989715672013727,0.35456269991569156,0.26999190356534275
BRA,2021,0.37943281892935177,0.3362871522147843,0.22742190217657982
BRA,2022,0.40541989008814394,0.36568165851924206,0.19603493829699484
BRB,2009,0.5714285714285714,0.5147896498930317,0.198236225374389
BRB,2010,0.5714285714285714,0.5185426214348512,0.1851008249780207
BRB,2011,0.5714285714285714,0.5240602840763464,0.16578900573278732
BRB,2012,0.5714285714285714,0.5228364890780796,0.17007228822672155
BRB,2013,0.20670261824913638,0.19417840438908002,0.12118098905705252
BRB,2014,0.5714285714285714,0.5424240928443013,0.10151567504494557
BRB,2015,0.587749119852784,0.55863111761259,0.09908309942680092
BRB,2016,0.5882684220312772,0.5712343187467458,0.057912689672218014
BRB,2017,0.3533921114461632,0.34738161017864644,0.03401604661134306
BRB,2018,0.4179375544358023,0.4179375544358023,0.0
BRB,2019,0.39301753775512943,0.39301753775512943,0.0
BRB,2020,0.5040174944325042,0.5040174944325042,0.0
BRB,2021,0.4317156691688517,0.4317156691688517,0.0
BRB,2022,0.5105929419259992,0.5105929419259992,0.0
BRN,2009,0.03235783790094664,0.029240814038903752,0.19265958817054932
BRN,2010,0.0,0.0,0.1790837115748436
BRN,2011,0.0,0.0,0.21040446330165277
BRN,2012,0.0,0.0,0.24687520658540466
BRN,2013,0.0,0.0,0.23137031166234232
BRN,2014,0.0,0.0,0.3195505728035889
BRN,2015,0.009994478179620144,0.008051161922566875,0.38887798284775066
BRN,2016,0.0133677370777223,0.010167108824638237,0.4788586481728456
BRN,2017,0.016009106575231653,0.01227615062589827,0.46635406314413486
BRN,2018,0.08968357492016614,0.07575191669467789,0.3106847209846357
BRN,2019,0.16120862952939624,0.13318363940444192,0.34768597942635554
BRN,2020,0.18095980803051082,0.14925749687908177,0.3503795842454018
BRN,2021,0.1557379425942542,0.13273140388496601,0.29545194094707367
BRN,2022,,,0.27048859775481376
BTN,2009,0.11357084513929094,0.0694058701809514,0.77775198210725
BTN,2010,0.12084294328806824,0.08331743419096138,0.6210624812017806
BTN,2011,0.13015036826033957,0.10830363287560608,0.3357153064835515
BTN,2012,0.17538547792398504,0.13657454579764175,0.44257862835330736
BTN,2013,0.2167301463294103,0.16448832991625884,0.48209090703744184
BTN,2014,0.18570547951539051,0.12774627233269048,0.6242056759331821
BTN,2015,0.23833867033905123,0.1786036837620371,0.5012613898704519
BTN,2016,0.3031055000146871,0.2285719349013726,0.4917994896806752
BTN,2017,0.28845993248629653,0.21390629918161025,0.5169080687365689
BTN,2018,0.21827554075147101,0.1740041443243776,0.4056468835186705
BTN,2019,0.18694665730500365,0.13810688155318648,0.5224995884482173
BTN,2020,0.16063281490369852,0.10723024404948038,0.6649023848113933
BTN,2021,,,0.5495186937111658
BTN,2022,,,0.2774947214409042
BWA,2009,0.37273228284011206,0.1972068789907899,0.9418309705393343
BWA,2010,0.2813358754217264,0.18885169987951125,0.6574645014865599
BWA,2011,0.26039092381842893,0.18536554781135878,0.5762518516919238
BWA,2012,0.1945766597923606,0.1445079393836658,0.5146426139920878
BWA,2013,0.18679663464057605,0.14216859180517674,0.4778249128660178
BWA,2014,0.39875043714674535,0.29143890909767656,0.5382390490500041
BWA,2015,0.4278101879856059,0.31231298047067113,0.539946035688242
BWA,2016,0.27408646747279664,0.20057289625470293,0.5364261278269057
BWA,2017,0.2735700936037785,0.19157333743262733,0.5994570173296065
BWA,2018,0.3083784220208032,0.23896211056819194,0.45020213150924315
BWA,2019,0.23535958105787522,0.184627024415831,0.43110678914379125
BWA,2020,0.2018132763245823,0.16175816023046816,0.3969522404432136
BWA,2021,0.3474890666220593,0.2954223289925673,0.2996741056381004
BWA,2022,0.5869645492425314,0.5157292471947293,0.24272437624974152
CAF,2009,0.0844340819551514,0.0844340819551514,0.0
CAF,2010,0.08910442301822101,0.08910442301822101,0.0
CAF,2011,0.10844708594701734,0.10844708594701734,0.0
CAF,2012,0.11123209316650162,0.11123209316650162,0.0
CAF,2013,0.1154994736829839,0.1154994736829839,0.0
CAF,2014,0.14608077958255636,0.14608077958255636,0.0
CAF,2015,0.1406239782183946,0.1406239782183946,0.0
CAF,2016,0.1399382744810928,0.1399382744810928,0.0
CAF,2017,0.13469170312822548,0.13469170312822548,0.0
CAF,2018,0.12607698877221768,0.12607698877221768,0.0
CAF,2019,0.14358020926112433,0.14358020926112433,0.0
CAF,2020,0.13721837800135592,0.13721837800135592,0.0
CAF,2021,0.2092622449013914,0.2092622449013914,0.0
CAF,2022,,,0.0
CAN,2009,0.2407481432375927,0.194046413183678,0.387971673848592
CAN,2010,0.16946305000870823,0.13676776262479615,0.3858692190684868
CAN,2011,0.36406736793645605,0.29378906640591695,0.3860730607572904
CAN,2012,0.36367978956048624,0.2934687868253139,0.38611440476262726
CAN,2013,0.375574670202246,0.3029405073309972,0.38678946496650307
CAN,2014,0.2602343579764018,0.20984231434552697,0.38728201781445326
CAN,2015,0.24688200146567824,0.19873740034947057,0.39002115043125785
CAN,2016,0.19607496391594628,0.15772101589276102,0.3912171881324621
CAN,2017,0.3111202731903819,0.25035802476674,0.3906029510745513
CAN,2018,0.3479847918794507,0.2803361284663155,0.3888024131616079
CAN,2019,0.31299630765983,0.25212716155816334,0.38894481891345717
CAN,2020,0.28885860912307154,0.23217773918255707,0.392447156846656
CAN,2021,0.3773178492600794,0.3033650318315078,0.3919921497145873
CAN,2022,0.41933813112966817,0.33774700239363015,0.3891424255468354
CHE,2009,0.5959695273294848,0.5355921881984398,0.20261888020212537
CHE,2010,0.5915773146126352,0.47714904295285043,0.38685821390805825
CHE,2011,0.5900930527421359,0.47785512190066176,0.3804075656200645
CHE,2012,0.5890406260599254,0.39709289337881454,0.6517300307961551
CHE,2013,0.5253766111019345,0.3625437027412867,0.6198711740102746
CHE,2014,0.44194230230086545,0.3049807959959005,0.6198162320823695
CHE,2015,0.591283281130001,0.3697669076802357,0.7492732519898938
CHE,2016,0.5897981380356837,0.35662581526062137,0.7906851776495607
CHE,2017,0.5905742923722553,0.32830818058571254,0.8881731398536028
CHE,2018,0.5899948621170537,0.35125726566208537,0.8092870354779574
CHE,2019,0.5903593394887179,0.32773886790173673,0.8896970167844699
CHE,2020,0.5757674527374512,0.2878837263687256,1.0
CHE,2021,1.0,0.5,1.0
CHE,2022,0.8611562270236267,0.5151050174144793,0.8036897342197424
CHL,2009,0.411621456574477,0.36645258020320454,0.21946803622517114
CHL,2010,0.4075515164624564,0.37186123033528695,0.17514490652352785
CHL,2011,0.40742038392378277,0.36361025244737527,0.21506106815020432
CHL,2012,0.5848048924411079,0.522949717806676,0.21154123515018622
CHL,2013,0.4104346832770496,0.3670790081749104,0.21126711200901818
CHL,2014,0.4112859256543951,0.36426869686768343,0.22863524304607702
CHL,2015,0.41623827403112434,0.36027974538797836,0.26887738170354636
CHL,2016,0.41869371848207865,0.35850996805312524,0.2874834169814728
CHL,2017,0.20004934407997813,0.17623673025889475,0.23806740212618016
CHL,2018,0.23665388896235837,0.21193307889977184,0.20891953367830413
CHL,2019,0.41819155944053027,0.3708176550473306,0.2265655694083255
CHL,2020,0.4061535532880642,0.3534403966038971,0.25957254963016574
CHL,2021,0.5790103999483914,0.5134677542971722,0.22639540034880645
CHL,2022,1.0,0.9291295849580133,0.1417408300839733
CIV,2009,0.06449198987138591,0.06449198987138591,0.0
CIV,2010,0.0627979474192077,0.0627979474192077,0.0
CIV,2011,0.04172637838571072,0.04172637838571072,0.0
CIV,2012,0.04832013491825051,0.04832013491825051,0.0
CIV,2013,0.059507150551703115,0.059507150551703115,0.0
CIV,2014,0.07393262443861014,0.07393262443861014,0.0
CIV,2015,0.09434695388115497,0.09434695388115497,0.0
CIV,2016,0.11533000597568538,0.11533000597568538,0.0
CIV,2017,0.2471534459426284,0.2471534459426284,0.0
CIV,2018,0.11247642305637646,0.11247642305637646,0.0
CIV,2019,0.13574954154830426,0.13574954154830426,0.0
CIV,2020,0.08831564392478153,0.08831564392478153,0.0
CIV,2021,0.2409392453087919,0.2409392453087919,0.0
CIV,2022,0.39579561439984773,0.39579561439984773,0.0
CMR,2009,0.21558395175716402,0.1807662626448784,0.3230081722549053
CMR,2010,0.2720322405918092,0.22738216326379082,0.328270481696446
CMR,2011,0.240831288093053,0.21544197637911738,0.2108472857905872
CMR,2012,0.25780645339631764,0.22926777713811256,0.2213961356066869
CMR,2013,0.2331399860112457,0.20914302411902133,0.20585882587354049
CMR,2014,0.2334717210614239,0.2141136929401778,0.16582760458730852
CMR,2015,0.28668955936194246,0.25141059823694856,0.2461126327970291
CMR,2016,0.27519807689643316,0.2539448556598653,0.15445762903762025
CMR,2017,0.2865698403038092,0.2538762878301002,0.2281716208450179
CMR,2018,0.26971538331277944,0.24119169630003592,0.21150953024926727
CMR,2019,0.3098418128294997,0.27737364944863296,0.20957896601730364
CMR,2020,0.21680379615397602,0.185625641324725,0.28761631837025586
CMR,2021,0.30997739223391546,0.270390794764038,0.25541603008263647
CMR,2022,0.33360875538626755,0.2875269202900192,0.27626274402116746
COD,2009,0.20468108480741604,0.19899701583917223,0.05554073522320766
COD,2010,0.603562359970698,0.5924396940620091,0.036856724827004764
COD,2011,0.641359799669127,0.6321161903915546,0.028825034816154907
COD,2012,0.6338424228663592,0.6165700718619754,0.054500457467882485
COD,2013,0.596874348424999,0.5872300870911681,0.0323158847730002
COD,2014,0.5408576777346877,0.5335370575839307,0.02707041224382182
COD,2015,0.5191514858507417,0.5134212205184926,0.02207550392679267
COD,2016,0.5041647044789824,0.5041647044789824,0.0
COD,2017,0.5368571349414535,0.5368571349414535,0.0
COD,2018,0.529199373700684,0.529199373700684,0.0
COD,2019,0.7253083534701958,0.7226650448194131,0.007288785902260822
COD,2020,0.7096389760510355,0.7096389760510355,0.0
COD,2021,0.5991780134659128,0.5813860147154164,0.059388022759979314
COD,2022,0.41946432733551975,0.4090980095784306,0.04942645694301147
COG,2009,0.4655330941764997,0.3967914726713655,0.2953243168532799
COG,2010,0.5160297179199409,0.4321886085036693,0.3249468257534699
COG,2011,0.26933122555628825,0.22119581112052555,0.35744399362785906
COG,2012,0.19140827955458095,0.1502690373462265,0.42985854430213805
COG,2013,0.481496910888851,0.3802250438289507,0.42065427532214417
COG,2014,0.4603227748178274,0.383429381391592,0.334084679849551
COG,2015,0.4521840649995355,0.42537554786407744,0.1185734713384277
COG,2016,0.4534211303589834,0.44751705750837667,0.026042336606290628
COG,2017,0.6503947556399156,0.6503947556399156,0.0
COG,2018,0.6516240049271191,0.6516240049271191,0.0
COG,2019,0.6414374874037881,0.6199245213821475,0.06707735810301395
COG,2020,0.6442953253807442,0.5827375363323414,0.19108562990745107
COG,2021,0.2702735423688124,0.26304628330589763,0.05348106958284915
COG,2022,0.583459617441816,0.583459617441816,0.0
COL,2009,0.36805846517570745,0.31312965416040894,0.2984787266831429
COL,2010,0.3069352836011871,0.26579279151679414,0.2680857775729102
COL,2011,0.42064831099171296,0.3736963581316132,0.22323614113370222
COL,2012,0.30648903850922105,0.2694994914754604,0.2413759866498313
COL,2013,0.42513473600995627,0.36414283062768976,0.28692976704137463
COL,2014,0.38881551754100724,0.33105401702032444,0.29711520201654945
COL,2015,0.415106151892578,0.3379330833074666,0.3718232949969984
COL,2016,0.6489249774746811,0.509475752097826,0.42978535336866713
COL,2017,0.432733851456655,0.34508737661571076,0.40508259081609377
COL,2018,0.3848605329705382,0.31628803641000086,0.35634984980799106
COL,2019,0.41732172936701595,0.3351042791157475,0.3940242957201101
COL,2020,0.24363814068339945,0.1693782692267572,0.6095915134497825
COL,2021,0.3849049466840863,0.30426472279719785,0.4190137049762291
COL,2022,1.0,0.8506054669536952,0.2987890660926096
COM,2009,0.2750622248588353,0.22625806716724647,0.3548590339268548
COM,2010,0.28926784733344574,0.24305304780595186,0.3195294600040425
COM,2011,0.5965470564373596,0.507171487683074,0.29964297967723014
COM,2012,0.31181614130095237,0.25505316947747847,0.36407975280977234
